Placa;dia;Modelo;Odómetro Final;Odómetro Inicial;Distancia Diaria;Consumo Promedio [kWh/km];Energía [kWh];Costo Aproximado [$];kgCO2;Scoring;Nro. de Veloc.;Penalización Veloc.;Nro. de Acel.;Penalización Acel.;Nro. de Fren.;Penalización Fren.
RE7708A;7/6/2024;BYD T018 SWB;21123;21045;78;1,28;100,03;156,05;43,01;100;0;0;0;0;0;0
RE7711A;7/6/2024;BYD T018 SWB;19655;19604;51;1,21;61,9;96,56;26,62;9.859.999.996.423.720;0;0;3;0.800000011920929;3;0.6000000238418579
RE7713A;7/6/2024;BYD T018 SWB;19790;19687;103;1,17;120,29;187,65;51,72;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7716A;7/6/2024;BYD T018 SWB;25654;25542;112;1,19;133,37;208,06;57,35;9.889.999.997.615.810;0;0;3;0.800000011920929;2;0.30000001192092896
RD1185A;7/6/2024;VW eDelivery;5039;5038;1;0,92;0,92;1,44;0,4;100;0;0;0;0;0;0
RN4491A;7/6/2024;VW eDelivery;7050;7016;34;0,58;19,72;30,76;8,48;100;0;0;0;0;0;0
RE7115A;6/6/2024;BYD T018 SWB;20666;20598;68;1,15;77,86;121,46;33,48;100;0;0;0;0;0;0
RE7700A;6/6/2024;BYD T018 SWB;21989;21891;98;1,17;114,45;178,54;49,21;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7701A;6/6/2024;BYD T018 SWB;23898;23757;141;1,12;158,22;246,82;68,03;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7702A;6/6/2024;BYD T018 SWB;4678;NULL;NULL;1,12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;6/6/2024;BYD T018 SWB;21045;20991;54;1,28;69,25;108,03;29,78;100;0;0;0;0;1;0
RE7711A;6/6/2024;BYD T018 SWB;19604;19522;82;1,21;99,52;155,25;42,79;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7713A;6/6/2024;BYD T018 SWB;19687;19654;33;1,17;38,54;60,12;16,57;100;0;0;0;0;0;0
RE7716A;6/6/2024;BYD T018 SWB;25542;25426;116;1,19;138,13;215,48;59,4;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RD1185A;6/6/2024;VW eDelivery;5038;5005;33;0,92;30,36;47,36;13,05;100;0;0;0;0;0;0
RN4491A;6/6/2024;VW eDelivery;7016;6972;44;0,58;25,52;39,81;10,97;100;0;0;0;0;0;0
RE7115A;5/6/2024;BYD T018 SWB;20598;20556;42;1,15;48,09;75,02;20,68;100;0;0;0;0;1;0
RE7700A;5/6/2024;BYD T018 SWB;21891;21763;128;1,17;149,49;233,2;64,28;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7701A;5/6/2024;BYD T018 SWB;23757;23678;79;1,12;88,65;138,29;38,12;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;5/6/2024;BYD T018 SWB;20991;20914;77;1,28;98,74;154,03;42,46;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RE7711A;5/6/2024;BYD T018 SWB;19522;19459;63;1,21;76,46;119,28;32,88;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7713A;5/6/2024;BYD T018 SWB;19654;19576;78;1,17;91,1;142,12;39,17;9.689.999.988.675.110;0;0;2;0.4000000059604645;10;27.000.001.072.883.600
RE7716A;5/6/2024;BYD T018 SWB;25426;25323;103;1,19;122,65;191,33;52,74;9.729.999.989.271.160;0;0;1;0;10;27.000.001.072.883.600
RD1185A;5/6/2024;VW eDelivery;5005;4961;44;0,92;40,48;63,15;17,41;100;0;0;0;0;0;0
RN4491A;5/6/2024;VW eDelivery;6972;6951;21;0,58;12,18;19;5,24;100;0;0;0;0;0;0
RE7115A;4/6/2024;BYD T018 SWB;20556;20530;26;1,15;29,77;46,44;12,8;100;0;0;0;0;1;0
RE7700A;4/6/2024;BYD T018 SWB;21763;21692;71;1,17;82,92;129,36;35,66;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7701A;4/6/2024;BYD T018 SWB;23678;23621;57;1,12;63,96;99,78;27,5;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;4/6/2024;BYD T018 SWB;20914;20827;87;1,28;111,57;174,05;47,98;100;0;0;1;0;0;0
RE7711A;4/6/2024;BYD T018 SWB;19459;19389;70;1,21;84,96;132,54;36,53;100;0;0;0;0;1;0
RE7713A;4/6/2024;BYD T018 SWB;19576;19442;134;1,17;156,5;244,14;67,3;9.429.999.977.350.230;0;0;1;0;20;570.000.022.649.765
RE7716A;4/6/2024;BYD T018 SWB;25323;25253;70;1,19;83,36;130,04;35,84;9.829.999.995.231.620;0;0;3;0.800000011920929;4;0.9000000357627869
RD1185A;4/6/2024;VW eDelivery;4961;4903;58;0,92;53,36;83,24;22,94;9.979.999.999.701.970;2;0.20000000298023224;0;0;0;0
RN4491A;4/6/2024;VW eDelivery;6951;6936;15;0,58;8,7;13,57;3,74;100;0;0;0;0;0;0
RE7115A;3/6/2024;BYD T018 SWB;20530;20461;69;1,15;79,01;123,26;33,97;9.919.999.998.807.900;0;0;3;0.800000011920929;0;0
RE7700A;3/6/2024;BYD T018 SWB;21692;21651;41;1,17;47,88;74,69;20,59;100;0;0;1;0;0;0
RE7701A;3/6/2024;BYD T018 SWB;23621;23621;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7703A;3/6/2024;BYD T018 SWB;22478;22417;61;1,17;71,24;111,13;30,63;100;0;0;1;0;1;0
RE7708A;3/6/2024;BYD T018 SWB;20827;20780;47;1,28;60,27;94,02;25,92;992.999.999.821.186;0;0;2;0.4000000059604645;2;0.30000001192092896
RE7711A;3/6/2024;BYD T018 SWB;19389;19290;99;1,21;120,16;187,45;51,67;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7713A;3/6/2024;BYD T018 SWB;19442;19357;85;1,17;99,27;154,86;42,69;9.759.999.990.463.250;0;0;0;0;9;24.000.000.953.674.300
RE7716A;3/6/2024;BYD T018 SWB;25253;25190;63;1,19;75,02;117,03;32,26;9.819.999.992.847.440;0;0;1;0;7;18.000.000.715.255.700
RD1185A;3/6/2024;VW eDelivery;4903;NULL;NULL;0,92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RN4491A;3/6/2024;VW eDelivery;6936;6900;36;0,58;20,88;32,57;8,98;100;1;0;0;0;0;0
RE7115A;2/6/2024;BYD T018 SWB;20461;20461;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;2/6/2024;BYD T018 SWB;21651;21651;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7701A;2/6/2024;BYD T018 SWB;23621;23621;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7703A;2/6/2024;BYD T018 SWB;22417;22417;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;2/6/2024;BYD T018 SWB;20780;20780;0;1,28;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;2/6/2024;BYD T018 SWB;19290;19290;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;2/6/2024;BYD T018 SWB;19357;19357;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;2/6/2024;BYD T018 SWB;25190;25190;0;1,19;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RN4491A;2/6/2024;VW eDelivery;6900;6900;0;0,58;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7115A;1/6/2024;BYD T018 SWB;20461;20460;1;1,15;1,15;1,79;0,49;100;0;0;0;0;0;0
RE7700A;1/6/2024;BYD T018 SWB;21651;21651;0;1,17;0;0;0;100;0;0;0;0;0;0
RE7701A;1/6/2024;BYD T018 SWB;23621;NULL;NULL;1,12;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7703A;1/6/2024;BYD T018 SWB;22417;22416;1;1,17;1,17;1,83;0,5;100;0;0;0;0;0;0
RE7706A;1/6/2024;BYD T018 SWB;27854;NULL;NULL;1,15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;1/6/2024;BYD T018 SWB;20780;20779;1;1,28;1,28;2;0,55;100;0;0;0;0;0;0
RE7710A;1/6/2024;BYD T018 SWB;21195;NULL;NULL;1,21;NULL;NULL;NULL;100;0;0;0;0;0;0
RE7711A;1/6/2024;BYD T018 SWB;19290;19289;1;1,21;1,21;1,89;0,52;100;0;0;0;0;0;0
RE7713A;1/6/2024;BYD T018 SWB;19357;19357;0;1,17;0;0;0;100;0;0;0;0;0;0
RE7716A;1/6/2024;BYD T018 SWB;25190;25190;0;1,19;0;0;0;100;0;0;0;0;0;0
RN4491A;1/6/2024;VW eDelivery;6900;6899;1;0,58;0,58;0,9;0,25;100;0;0;0;0;0;0
RN4479A;25/1/2024;VW eDelivery;3932;3932;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RN4490A;18/8/2023;VW eDelivery;11232;11232;0;0,54;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7705A;27/6/2023;BYD T018 SWB;6010;6010;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
